,file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
143,03_DR-100_0071_9_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy,2,0,1,0,0,0
144,03_DR-100_0071_9_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy,0,0,1,0,0,0
145,03_DR-100_0071_9_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy,1,0,1,0,0,0
146,04_DR-100_0075_1_sentence_1,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,1,2
147,04_DR-100_0075_1_sentence_10,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,1,2
148,04_DR-100_0075_1_sentence_11,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,0,0,1,1,2
149,04_DR-100_0075_1_sentence_2,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,1,1,2
150,04_DR-100_0075_1_sentence_3,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,0,0,1,1,2
151,04_DR-100_0075_1_sentence_4,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,1,2
152,04_DR-100_0075_1_sentence_5,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,0,0,0,1,2
153,04_DR-100_0075_1_sentence_6,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,1,2
154,04_DR-100_0075_1_sentence_7,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,2,1,2
155,04_DR-100_0075_1_sentence_8,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,2,1,2
156,04_DR-100_0075_1_sentence_9,../muse_features/muse_audio_features\04_DR-100_0075_1_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,2,1,2
157,04_DR-100_0075_3_sentence_1,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,1,1,2
158,04_DR-100_0075_3_sentence_10,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,1,2
159,04_DR-100_0075_3_sentence_11,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_11.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,1,1,2
160,04_DR-100_0075_3_sentence_2,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,0,1,2
161,04_DR-100_0075_3_sentence_3,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,2,0,1,1,2
162,04_DR-100_0075_3_sentence_4,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,0,1,2
163,04_DR-100_0075_3_sentence_5,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,0,1,2
164,04_DR-100_0075_3_sentence_6,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,1,1,0,1,1,2
165,04_DR-100_0075_3_sentence_7,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,1,2
166,04_DR-100_0075_3_sentence_8,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,1,2
167,04_DR-100_0075_3_sentence_9,../muse_features/muse_audio_features\04_DR-100_0075_3_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,2,0,2,1,2
168,04_DR-100_0075_5_sentence_1,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,2,0,1,0,2
169,04_DR-100_0075_5_sentence_2,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,2,0,2,0,2
170,04_DR-100_0075_5_sentence_3,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,2,0,2
171,04_DR-100_0075_5_sentence_4,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,0,2
172,04_DR-100_0075_5_sentence_5,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,2,0,2,0,2
173,04_DR-100_0075_5_sentence_6,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,2,0,2
174,04_DR-100_0075_5_sentence_7,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,2,0,2,0,2
175,04_DR-100_0075_5_sentence_8,../muse_features/muse_audio_features\04_DR-100_0075_5_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,2,0,2,0,2
176,04_DR-100_0075_7_sentence_1,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,2,1,2
177,04_DR-100_0075_7_sentence_2,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,1,0,2,1,2
178,04_DR-100_0075_7_sentence_3,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,2,1,2
179,04_DR-100_0075_7_sentence_4,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,2,1,2
180,04_DR-100_0075_7_sentence_5,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,2,1,2
181,04_DR-100_0075_7_sentence_6,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,2,1,2
182,04_DR-100_0075_7_sentence_7,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,1,0,1,1,2
183,04_DR-100_0075_7_sentence_8,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,1,0,2,1,2
184,04_DR-100_0075_7_sentence_9,../muse_features/muse_audio_features\04_DR-100_0075_7_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,1,1,2
185,04_DR-100_0075_9_sentence_1,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,2,0,1,1,2
186,04_DR-100_0075_9_sentence_2,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,2,1,2
187,04_DR-100_0075_9_sentence_3,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,1,0,1,1,2
188,04_DR-100_0075_9_sentence_4,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,2,1,2,1,2
189,04_DR-100_0075_9_sentence_5,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,2,1,1,1,2
190,04_DR-100_0075_9_sentence_6,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,0,1,1,1,2
191,04_DR-100_0075_9_sentence_7,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,2,1,2,1,2
192,04_DR-100_0075_9_sentence_8,../muse_features/muse_audio_features\04_DR-100_0075_9_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,1,1,2,1,2
193,05_DR-100_0072_1_sentence_1,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_1.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,2,0,2,2,0
194,05_DR-100_0072_1_sentence_10,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_10.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,1,0,1,2,0
195,05_DR-100_0072_1_sentence_2,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_2.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,1,2,0,2,2,0
196,05_DR-100_0072_1_sentence_3,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_3.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,2,0,2,2,0
197,05_DR-100_0072_1_sentence_4,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_4.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,2,0,2,2,0
198,05_DR-100_0072_1_sentence_5,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_5.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,1,0,2,2,0
199,05_DR-100_0072_1_sentence_6,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_6.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,1,0,2,2,0
200,05_DR-100_0072_1_sentence_7,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_7.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,1,0,2,2,0
201,05_DR-100_0072_1_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,1,2,0,2,2,0
202,05_DR-100_0072_1_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_1_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_1.npy,0,2,0,2,2,0
203,05_DR-100_0072_3_sentence_1,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_1.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,0,0,1,2,2
204,05_DR-100_0072_3_sentence_2,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_2.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,0,0,1,2,2
205,05_DR-100_0072_3_sentence_3,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_3.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,0,0,0,2,2
206,05_DR-100_0072_3_sentence_4,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_4.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,2,0,2,2,2
207,05_DR-100_0072_3_sentence_5,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_5.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,2,0,2,2,2
208,05_DR-100_0072_3_sentence_6,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_6.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,2,0,2,2,2
209,05_DR-100_0072_3_sentence_7,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_7.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,1,0,2,2,2
210,05_DR-100_0072_3_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,2,0,2,2,2
211,05_DR-100_0072_3_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_3_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_3.npy,0,0,0,0,2,2
212,05_DR-100_0072_5_sentence_1,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_1.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
213,05_DR-100_0072_5_sentence_10,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_10.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,1,0,2,2,2
214,05_DR-100_0072_5_sentence_11,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_11.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
215,05_DR-100_0072_5_sentence_12,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_12.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
216,05_DR-100_0072_5_sentence_2,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_2.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,1,2,0,2,2,2
217,05_DR-100_0072_5_sentence_3,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_3.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,1,2,0,2,2,2
218,05_DR-100_0072_5_sentence_4,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_4.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
219,05_DR-100_0072_5_sentence_5,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_5.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,1,0,2,2,2
220,05_DR-100_0072_5_sentence_6,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_6.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,1,2,2,2
221,05_DR-100_0072_5_sentence_7,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_7.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
222,05_DR-100_0072_5_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
223,05_DR-100_0072_5_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_5_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_5.npy,0,2,0,2,2,2
224,05_DR-100_0072_7_sentence_1,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_1.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,1,2,2
225,05_DR-100_0072_7_sentence_2,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_2.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,2,0,2,2,2
226,05_DR-100_0072_7_sentence_3,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_3.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,2,0,2,2,2
227,05_DR-100_0072_7_sentence_4,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_4.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,1,2,2
228,05_DR-100_0072_7_sentence_5,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_5.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,0,2,2
229,05_DR-100_0072_7_sentence_6,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_6.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,2,0,0,2,2
230,05_DR-100_0072_7_sentence_7,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_7.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,0,2,2
231,05_DR-100_0072_7_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,1,2,2
232,05_DR-100_0072_7_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_7_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_7.npy,0,1,0,1,2,2
233,05_DR-100_0072_9_sentence_1,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_1.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,2,0,2,2,2
234,05_DR-100_0072_9_sentence_2,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_2.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,1,0,1,2,2
235,05_DR-100_0072_9_sentence_3,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_3.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,1,1,2,2,2
236,05_DR-100_0072_9_sentence_4,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_4.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,1,1,1,2,2
237,05_DR-100_0072_9_sentence_5,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_5.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,2,0,2,2,2
238,05_DR-100_0072_9_sentence_6,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_6.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,1,0,1,2,2
239,05_DR-100_0072_9_sentence_7,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_7.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,0,1,0,2,2
240,05_DR-100_0072_9_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,2,1,2,2,2
241,05_DR-100_0072_9_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,0,2,1,2,2,2
242,06_DR-100_0073_1_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,2,0,2,2,2
243,06_DR-100_0073_1_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,2,0,2,2,2
244,06_DR-100_0073_1_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,2,0,2,2,2
245,06_DR-100_0073_1_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,0,0,1,2,2
246,06_DR-100_0073_1_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,1,0,1,2,2
247,06_DR-100_0073_1_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,0,1,0,2,2,2
248,06_DR-100_0073_3_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,1,0,2,1,2
249,06_DR-100_0073_3_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,1,0,1,1,2
250,06_DR-100_0073_3_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,2,0,2,1,2
251,06_DR-100_0073_3_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,1,0,2,1,2
252,06_DR-100_0073_3_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,2,0,2,1,2
253,06_DR-100_0073_3_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,2,0,2,1,2
254,06_DR-100_0073_3_sentence_7,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_7.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,0,2,0,2,1,2
255,06_DR-100_0073_5_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,0,1,0,1,2,0
256,06_DR-100_0073_5_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,0,1,0,1,2,0
257,06_DR-100_0073_5_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,0,1,0,1,2,0
258,06_DR-100_0073_5_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,0,1,0,1,2,0
259,06_DR-100_0073_5_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,1,0,1,0,2,0
