,file_name_list,audio_features,lexical_features
159,02_DR-100_0092_3_sentence_7_ns,../muse_features/muse_audio_features\02_DR-100_0092_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
160,02_DR-100_0092_3_sentence_8_ns,../muse_features/muse_audio_features\02_DR-100_0092_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
161,02_DR-100_0092_3_sentence_9_ns,../muse_features/muse_audio_features\02_DR-100_0092_3_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
162,02_DR-100_0092_5_sentence_1_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
163,02_DR-100_0092_5_sentence_2_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
164,02_DR-100_0092_5_sentence_3_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
165,02_DR-100_0092_5_sentence_4_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
166,02_DR-100_0092_5_sentence_5_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
167,02_DR-100_0092_5_sentence_6_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
168,02_DR-100_0092_5_sentence_7_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
169,02_DR-100_0092_5_sentence_8_ns,../muse_features/muse_audio_features\02_DR-100_0092_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
170,02_DR-100_0092_7_sentence_10_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_10_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
171,02_DR-100_0092_7_sentence_1_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
172,02_DR-100_0092_7_sentence_2_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
173,02_DR-100_0092_7_sentence_3_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
174,02_DR-100_0092_7_sentence_4_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
175,02_DR-100_0092_7_sentence_5_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
176,02_DR-100_0092_7_sentence_6_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
177,02_DR-100_0092_7_sentence_7_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
178,02_DR-100_0092_7_sentence_8_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
179,02_DR-100_0092_7_sentence_9_ns,../muse_features/muse_audio_features\02_DR-100_0092_7_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
180,02_DR-100_0092_9_sentence_1_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
181,02_DR-100_0092_9_sentence_2_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
182,02_DR-100_0092_9_sentence_3_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
183,02_DR-100_0092_9_sentence_4_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
184,02_DR-100_0092_9_sentence_5_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
185,02_DR-100_0092_9_sentence_6_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
186,02_DR-100_0092_9_sentence_7_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
187,02_DR-100_0092_9_sentence_8_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
188,02_DR-100_0092_9_sentence_9_ns,../muse_features/muse_audio_features\02_DR-100_0092_9_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
189,03_DR-100_0071_1_sentence_1,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_1.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
190,03_DR-100_0071_1_sentence_10,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_10.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
191,03_DR-100_0071_1_sentence_2,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_2.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
192,03_DR-100_0071_1_sentence_3,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_3.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
193,03_DR-100_0071_1_sentence_4,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_4.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
194,03_DR-100_0071_1_sentence_5,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_5.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
195,03_DR-100_0071_1_sentence_6,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_6.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
196,03_DR-100_0071_1_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
197,03_DR-100_0071_1_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
198,03_DR-100_0071_1_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_1_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_1.npy
199,03_DR-100_0071_3_sentence_1,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_1.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
200,03_DR-100_0071_3_sentence_10,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_10.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
201,03_DR-100_0071_3_sentence_11,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_11.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
202,03_DR-100_0071_3_sentence_12,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_12.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
203,03_DR-100_0071_3_sentence_13,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_13.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
204,03_DR-100_0071_3_sentence_2,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_2.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
205,03_DR-100_0071_3_sentence_3,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_3.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
206,03_DR-100_0071_3_sentence_4,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_4.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
207,03_DR-100_0071_3_sentence_5,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_5.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
208,03_DR-100_0071_3_sentence_6,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_6.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
209,03_DR-100_0071_3_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
210,03_DR-100_0071_3_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
211,03_DR-100_0071_3_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_3_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_3.npy
212,03_DR-100_0071_5_sentence_1,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_1.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
213,03_DR-100_0071_5_sentence_10,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_10.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
214,03_DR-100_0071_5_sentence_11,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_11.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
215,03_DR-100_0071_5_sentence_2,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_2.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
216,03_DR-100_0071_5_sentence_3,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_3.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
217,03_DR-100_0071_5_sentence_4,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_4.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
218,03_DR-100_0071_5_sentence_5,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_5.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
219,03_DR-100_0071_5_sentence_6,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_6.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
220,03_DR-100_0071_5_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
221,03_DR-100_0071_5_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
222,03_DR-100_0071_5_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_5_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_5.npy
223,03_DR-100_0071_7_sentence_1,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_1.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
224,03_DR-100_0071_7_sentence_10,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_10.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
225,03_DR-100_0071_7_sentence_11,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_11.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
226,03_DR-100_0071_7_sentence_12,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_12.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
227,03_DR-100_0071_7_sentence_2,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_2.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
228,03_DR-100_0071_7_sentence_3,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_3.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
229,03_DR-100_0071_7_sentence_4,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_4.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
230,03_DR-100_0071_7_sentence_5,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_5.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
231,03_DR-100_0071_7_sentence_6,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_6.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
232,03_DR-100_0071_7_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
233,03_DR-100_0071_7_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
234,03_DR-100_0071_7_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_7_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_7.npy
235,03_DR-100_0071_9_sentence_1,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_1.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
236,03_DR-100_0071_9_sentence_10,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_10.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
237,03_DR-100_0071_9_sentence_11,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_11.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
238,03_DR-100_0071_9_sentence_2,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_2.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
239,03_DR-100_0071_9_sentence_3,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_3.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
240,03_DR-100_0071_9_sentence_4,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_4.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
241,03_DR-100_0071_9_sentence_5,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_5.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
242,03_DR-100_0071_9_sentence_6,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_6.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
243,03_DR-100_0071_9_sentence_7,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_7.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
244,03_DR-100_0071_9_sentence_8,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_8.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
245,03_DR-100_0071_9_sentence_9,../muse_features/muse_audio_features\03_DR-100_0071_9_sentence_9.npy,../muse_features/muse_lexical_features\03_DR-100_0071_9.npy
246,03_DR-100_0099_1_sentence_1_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
247,03_DR-100_0099_1_sentence_2_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
248,03_DR-100_0099_1_sentence_3_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
249,03_DR-100_0099_1_sentence_4_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
250,03_DR-100_0099_1_sentence_5_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
251,03_DR-100_0099_1_sentence_6_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_6_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
252,03_DR-100_0099_1_sentence_7_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_7_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
253,03_DR-100_0099_1_sentence_8_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_8_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
254,03_DR-100_0099_1_sentence_9_ns,../muse_features/muse_audio_features\03_DR-100_0099_1_sentence_9_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_1.npy
255,03_DR-100_0099_3_sentence_1_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_1_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
256,03_DR-100_0099_3_sentence_2_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_2_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
257,03_DR-100_0099_3_sentence_3_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_3_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
258,03_DR-100_0099_3_sentence_4_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_4_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
259,03_DR-100_0099_3_sentence_5_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_5_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
260,03_DR-100_0099_3_sentence_6_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_6_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
261,03_DR-100_0099_3_sentence_7_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
262,03_DR-100_0099_3_sentence_8_ns,../muse_features/muse_audio_features\03_DR-100_0099_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_3.npy
263,03_DR-100_0099_5_sentence_10_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_10_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
264,03_DR-100_0099_5_sentence_1_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
265,03_DR-100_0099_5_sentence_2_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
266,03_DR-100_0099_5_sentence_3_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
267,03_DR-100_0099_5_sentence_4_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
268,03_DR-100_0099_5_sentence_5_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
269,03_DR-100_0099_5_sentence_6_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
270,03_DR-100_0099_5_sentence_7_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
271,03_DR-100_0099_5_sentence_8_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
272,03_DR-100_0099_5_sentence_9_ns,../muse_features/muse_audio_features\03_DR-100_0099_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_5.npy
273,03_DR-100_0099_7_sentence_10_ns,../muse_features/muse_audio_features\03_DR-100_0099_7_sentence_10_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_7.npy
274,03_DR-100_0099_7_sentence_11_ns,../muse_features/muse_audio_features\03_DR-100_0099_7_sentence_11_ns.npy,../muse_features/muse_lexical_features\03_DR-100_0099_7.npy
